*** Epoch: 0 ***

Queue: [0, 0, 0, 0, 0, 0, 3, 2, 3, 4, 9, 8, 11, 13, 18, 18, 16, 18, 20, 23, 20, 22, 21, 27, 30, 28, 23, 15, 24, 21]

Speed: [30.0, 29.1017459251186, 28.842553891400108, 27.25814479698647, 23.50884809308868, 22.361127219216158, 18.938086671674576, 19.76814927116129, 17.532904878139266, 19.463252328060694, 17.888043548356663, 18.030404232197164, 14.357851136776238, 11.766453077304135, 12.958837962953885, 11.453841370394276, 12.291215190661992, 10.322886973606364, 11.824338895318236, 9.580030445746683, 12.004861146916802, 10.92693137292369, 12.294631779379422, 11.110929236853437, 9.940168578318318, 10.652391318804638, 8.631105405329002, 10.332366707114186, 9.36887928363506, 11.68517342203782]

Return: [0.0, 0.0, 0.0, -2.0, -2.0, -3.9460950649911046, -3.2973967099940698, -2.148698354997035, -4.017294764420311, -4.017294764420311, -6.656310585966099, -6.156310585966099, -9.605634739619136, -9.605634739619136, -12.529945573511625, -12.335060838845934, -14.183836995281606, -14.403735049707844, -17.297031049235212, -16.38484330698531, -15.792186040897217, -14.786992974124274, -13.587773261430968, -14.629933135133971, -14.358192673553479, -16.888399060086968, -17.29734477889167, -18.98451095821713, -17.186256159477725, -14.23693200582469]

Queue: [0, 0, 0, 0, 0, 0, 4, 3, 7, 7, 12, 9, 13, 15, 20, 18, 17, 18, 20, 23, 27, 26, 19, 23, 23, 28, 29, 32, 27, 28]

Speed: [30.0, 29.1017459251186, 29.18329412774103, 27.47368763635022, 23.906366156354366, 22.87409099856565, 19.625544619673246, 20.78173257587691, 17.698305813894525, 18.890350364609265, 15.670320932713071, 16.539468680646372, 13.917789592654279, 12.721832735347988, 13.235422631758997, 11.186023006443486, 12.81630090151287, 10.769329375738725, 12.300976306612338, 10.615564692057141, 11.752919220746726, 9.466452145886276, 10.691653507321844, 9.684966101952464, 9.023896543024273, 10.68157850456972, 9.85886193092257, 10.928926450756565, 8.806611397492928, 9.951292804580431]

Return: [0.0, 0.0, 0.0, -2.0, -2.0, -4.5947934199881395, -4.446095064991105, -3.9460950649911046, -6.7544875832668625, -6.7544875832668625, -9.565745819634401, -8.417047464637365, -11.496670815956147, -11.496670815956147, -14.903735049707844, -13.373528663174355, -14.779736284814902, -15.428434639811936, -17.567338130395985, -18.287236184822227, -19.207675001399753, -20.032294218749243, -19.685008716244624, -21.773527145405325, -20.192799401175563, -21.72437055854302, -22.356916744615848, -23.24851459383509, -23.65550926931205, -21.460427161382256]

Queue: [0, 0, 0, 0, 0, 1, 4, 3, 8, 8, 14, 14, 17, 19, 24, 26, 30, 32, 35, 32, 31, 29, 29, 30, 27, 25, 26, 28, 28, 31]

Speed: [30.0, 29.22197341844541, 28.861896999517263, 27.03126927726261, 21.60765790367251, 22.20843898009238, 18.91763057307796, 19.86701222808459, 17.04694076442911, 17.718221208105398, 14.338542184661081, 15.364695003019829, 12.346356640728391, 10.379542413202646, 11.951018116207587, 10.098045114086325, 10.758591224535985, 8.207246768990565, 9.42383160774803, 7.622493533226219, 9.939091205015911, 9.381584511164268, 10.8674023432543, 10.200273282742817, 8.58511779913643, 10.281328666816666, 9.288173562975118, 10.604356225817806, 8.166836271397568, 9.04871654020654]

